group_type,group_name,row_count,unique_material_id_count,target_min,target_median,target_max,target_variance,target_zero_count,theoretical_false_count,theoretical_true_count,singleton_flag,dominant_group_flag
chemical_system_group,Fe-K-O-Si,1,1,0.0321762376666665,0.0321762376666665,0.0321762376666665,0.0,0,0,1,True,False
chemical_system_group,Fe-La-Mn-Si,2,2,0.0055796509999987,0.0072355795,0.0088915080000013,2.7420991971165555e-06,0,0,2,False,False
chemical_system_group,Fe-La-Rh-Si,1,1,0.0,0.0,0.0,0.0,1,0,1,True,False
chemical_system_group,Fe-La-S-Si,2,2,0.0043035754347808,0.024182228950031,0.0440608824652812,0.0003951608655793691,0,0,2,False,False
chemical_system_group,Fe-La-Si,7,7,0.0,0.0188975542857079,0.1685186733333346,0.0031112146182795584,3,4,3,False,False
chemical_system_group,Fe-Li-Na-O-Si,12,12,0.002028141383338,0.01007117331770185,0.0116627886874907,9.273555320860103e-06,0,1,11,False,False
chemical_system_group,Fe-Li-O-P-Si,2,2,0.0043996142857203,0.05471835000000655,0.1050370857142928,0.0025319751638841863,0,0,2,False,False
chemical_system_group,Fe-Li-O-Sc-Si,10,10,0.005150644191664,0.00979232916665965,0.0455881695807551,0.00020841901791819752,0,0,10,False,False
chemical_system_group,Fe-Li-O-Si,241,241,0.0,0.0628010092307747,5.538618802559524,0.4571324701260482,1,6,235,False,True
chemical_system_group,Fe-Lu-Si,6,6,0.0,0.0,0.2406609293333383,0.007772140549229472,4,2,4,False,False
chemical_system_group,Fe-Mg-O-Sb-Si,2,2,0.088039340083335,0.16321961041666894,0.2383998807500029,0.005652073047393173,0,0,2,False,False
chemical_system_group,Fe-Mg-O-Si,22,22,0.0,0.0815828956403441,0.6085969355989551,0.02638771616070955,1,2,20,False,False
chemical_system_group,Fe-Mg-O-Si-Sn,2,2,0.1843719095000038,0.1858310251666708,0.1872901408333378,2.129018528713114e-06,0,0,2,False,False
chemical_system_group,Fe-Mg-O-Si-Zn,2,2,0.1118926336274475,0.11491548421568296,0.1179383348039184,9.137625678795389e-06,0,0,2,False,False
chemical_system_group,Fe-Mg-Si,4,4,0.1738652245312502,0.2576845461718755,0.3175602828125003,0.003655358520044794,0,0,4,False,False
chemical_system_group,Fe-Mn-Nd-Si,2,2,0.0019832639999926,0.00437949049999495,0.0067757169999973,5.741901439313511e-06,0,0,2,False,False
chemical_system_group,Fe-Mn-O-Si,6,6,0.0135368974999963,0.051637048516367245,0.1307751661666696,0.0017251702514641343,0,2,4,False,False
chemical_system_group,Fe-Mn-Si,8,8,0.0,0.0547530114062504,0.079817012187501,0.0007190913780218421,1,1,7,False,False
chemical_system_group,Fe-Mn-Si-U,1,1,0.0343756875000025,0.0343756875000025,0.0343756875000025,0.0,0,0,1,True,False
chemical_system_group,Fe-Mn-Si-V,1,1,0.0,0.0,0.0,0.0,1,0,1,True,False
chemical_system_group,Fe-Mo-Si,2,2,0.0436301452500007,0.0522197860833344,0.0608094269166681,7.378192964567365e-05,0,0,2,False,False
chemical_system_group,Fe-N-Si,6,6,0.1844560566203696,0.2784210317361113,0.4674849860416668,0.008688747375159154,0,0,6,False,False
chemical_system_group,Fe-Na-O-Si,9,9,0.0,0.0542781987847238,0.2048771973263772,0.003505075472511594,1,3,6,False,False
chemical_system_group,Fe-Na-O-Si-Ti,2,2,0.0,0.0135637160619226,0.0271274321238452,0.00018397439340845715,1,1,1,False,False
chemical_system_group,Fe-Nb-Si,11,11,0.0,0.0367236174999998,0.2391068582142814,0.0043973159910317295,4,4,7,False,False
chemical_system_group,Fe-Nd-Os-Si,1,1,0.0,0.0,0.0,0.0,1,0,1,True,False
chemical_system_group,Fe-Nd-Ru-Si,1,1,0.0070566149999988,0.0070566149999988,0.0070566149999988,0.0,0,0,1,True,False
chemical_system_group,Fe-Nd-Si,10,10,0.0,0.09040227653845839,0.2711021749999993,0.008880312351708403,3,5,5,False,False
chemical_system_group,Fe-Ni-Si,4,4,0.0288811137499998,0.047237716822917844,0.0644132332812503,0.00019754401379387773,0,1,3,False,False
chemical_system_group,Fe-Ni-Si-U,1,1,0.1852907335256395,0.1852907335256395,0.1852907335256395,0.0,0,0,1,True,False
chemical_system_group,Fe-Np-Si,1,1,0.0996893032500008,0.0996893032500008,0.0996893032500008,0.0,0,1,0,True,False
chemical_system_group,Fe-O-P-Si,2,2,0.0,0.01051668156249395,0.0210333631249879,0.0001106005910869002,1,2,0,False,False
chemical_system_group,Fe-O-Sb-Si,4,4,0.1560637316369071,0.21755666137533547,0.7988267117963019,0.07041073457018732,0,1,3,False,False
chemical_system_group,Fe-O-Sb-Si-Y,2,2,0.0894466216666689,0.3725301710544229,0.6556137204421768,0.08013629593396893,0,0,2,False,False
chemical_system_group,Fe-O-Si,44,44,0.0,0.08138043083333635,1.1978847043181844,0.05207985966055868,1,14,30,False,False
chemical_system_group,Fe-O-Si-Sn,1,1,0.0826124843103386,0.0826124843103386,0.0826124843103386,0.0,0,1,0,True,False
chemical_system_group,Fe-O-Si-V,1,1,0.0938012923124986,0.0938012923124986,0.0938012923124986,0.0,0,1,0,True,False
chemical_system_group,Fe-O-Si-Y,1,1,0.1514834738333412,0.1514834738333412,0.1514834738333412,0.0,0,0,1,True,False
chemical_system_group,Fe-O-Si-Zn,8,8,0.0287623434166732,0.0896250060529912,0.1314489705416655,0.0017566968070440833,0,0,8,False,False
chemical_system_group,Fe-P-Si,3,3,0.0,0.0462916668750006,0.077754770000002,0.001019849948674857,1,1,2,False,False
chemical_system_group,Fe-Pr-Ru-Si,2,2,0.0,0.00459328277777745,0.0091865655555549,2.1098246676626927e-05,1,0,2,False,False
chemical_system_group,Fe-Pr-Si,6,6,0.0,0.0173739325416666,0.1905254229166635,0.006463028938229603,3,4,2,False,False
chemical_system_group,Fe-Pu-Si,1,1,0.3014247732500035,0.3014247732500035,0.3014247732500035,0.0,0,1,0,True,False
chemical_system_group,Fe-Ru-Si,1,1,0.0,0.0,0.0,0.0,1,1,0,True,False
chemical_system_group,Fe-S-Si,4,4,0.2089396735714297,0.2642157669642864,0.2846579953571444,0.0008883207288792828,0,1,3,False,False
chemical_system_group,Fe-S-Si-Y,1,1,0.0252004734782556,0.0252004734782556,0.0252004734782556,0.0,0,0,1,True,False
chemical_system_group,Fe-Sc-Si,13,13,0.0,0.0,0.2257403741666666,0.0045730567052956516,7,9,4,False,False
chemical_system_group,Fe-Se-Si,1,1,0.1769086962500017,0.1769086962500017,0.1769086962500017,0.0,0,0,1,True,False
chemical_system_group,Fe-Si,13,13,0.0,0.0686268420833338,0.2105283024999993,0.004828656957819051,3,7,6,False,False
chemical_system_group,Fe-Si-Sm,9,9,0.0,0.0342434190789475,0.2326308045833309,0.00575733035228482,3,4,5,False,False
chemical_system_group,Fe-Si-Ta,5,5,0.0,0.0,0.2340242029761885,0.008373826113013594,3,3,2,False,False
chemical_system_group,Fe-Si-Tb,14,14,0.0,0.0216093151754379,0.2294297226666657,0.004387386990304997,4,4,10,False,False
chemical_system_group,Fe-Si-Tc,2,2,0.0,1.5603568437500002,3.1207136875000003,2.4347134798374626,1,0,2,False,False
chemical_system_group,Fe-Si-Th,2,2,0.0,0.00408681750000015,0.0081736350000003,1.670207727830748e-05,1,1,1,False,False
chemical_system_group,Fe-Si-Ti,5,5,0.0,0.0,0.2976170521875003,0.014172145560444363,4,2,3,False,False
chemical_system_group,Fe-Si-Tm,8,8,0.0,0.0,0.1022433970175411,0.0012374795310834614,5,5,3,False,False
chemical_system_group,Fe-Si-U,12,12,0.0,0.00292549333333355,0.0834293173076901,0.0006917704033599717,6,6,6,False,False
chemical_system_group,Fe-Si-V,4,4,0.0,0.0279225595312504,0.0693448032291659,0.0010023124742870604,2,1,3,False,False
chemical_system_group,Fe-Si-W,3,3,0.0128575608333356,0.0595997233333349,0.0771234458333349,0.000735779397807387,0,0,3,False,False
chemical_system_group,Fe-Si-Y,9,9,0.0,0.0150214169230711,0.231734345000004,0.00543870983017648,2,3,6,False,False
chemical_system_group,Fe-Si-Yb,4,4,0.0,0.02610238866666485,0.2659303963611172,0.011981523997594888,1,3,1,False,False
chemical_system_group,Fe-Si-Zr,10,10,0.0,0.0049812230357142,0.2101879952380922,0.00410680964453692,4,7,3,False,False
crystal_system_group,Cubic,53,53,0.0,0.0288811137499998,0.4352342061111107,0.009926789232899965,17,26,27,False,False
crystal_system_group,Hexagonal,32,32,0.0,0.0557943993452387,0.2326308045833309,0.004382964606153365,5,8,24,False,False
crystal_system_group,Monoclinic,229,229,0.0,0.0542098390151517,0.9747294146428596,0.018391599100097657,19,41,188,False,True
crystal_system_group,Orthorhombic,222,222,0.0,0.04540147803571455,3.1207136875000003,0.05238856203942691,40,49,173,False,False
crystal_system_group,Tetragonal,113,113,0.0,0.0067757169999973,1.6056496160000044,0.026784807507308467,47,65,48,False,False
crystal_system_group,Triclinic,138,138,0.0,0.0708376346332579,5.538618802559524,0.7801858933741425,6,8,130,False,False
crystal_system_group,Trigonal,51,51,0.0,0.0651661325000017,0.2659303963611172,0.007469859754645391,7,7,44,False,False
space_group_number_group,1,82,82,0.0,0.0650541415187646,5.538618802559524,0.4471093657193404,2,2,80,False,True
space_group_number_group,10,3,3,0.0612617821093754,0.0934861135000018,0.2846579953571444,0.009721218226646322,0,0,3,False,False
space_group_number_group,108,1,1,0.0309326215880494,0.0309326215880494,0.0309326215880494,0.0,0,0,1,True,False
space_group_number_group,11,15,15,0.0,0.0700680744444488,0.3380848201587341,0.0077157690540102224,3,3,12,False,False
space_group_number_group,115,8,8,0.0,0.0038039749999989004,0.0091865655555549,1.0793944884938978e-05,2,0,8,False,False
space_group_number_group,119,6,6,0.0,0.0,0.0343756875000025,0.0001581230729787762,4,0,6,False,False
space_group_number_group,12,38,38,0.0,0.0238376389671044,0.6556137204421768,0.02038290247084456,12,17,21,False,False
space_group_number_group,121,2,2,0.0149266806250007,0.0342675643750007,0.0536084481250007,0.000374069784231014,0,1,1,False,False
space_group_number_group,123,13,13,0.0058509866666671,0.091890015206653,1.6056496160000044,0.1677852677040334,0,4,9,False,False
space_group_number_group,124,1,1,0.0479189629700869,0.0479189629700869,0.0479189629700869,0.0,0,1,0,True,False
space_group_number_group,128,10,10,0.0,0.0,0.004777799750002,2.054463340600726e-06,9,10,0,False,False
space_group_number_group,129,12,12,0.0,0.0,0.0927009150925952,0.0011613975211712199,8,9,3,False,False
space_group_number_group,13,1,1,0.0157921242187519,0.0157921242187519,0.0157921242187519,0.0,0,0,1,True,False
space_group_number_group,130,6,6,0.0013957307812493,0.07048427304687704,0.1751926157777763,0.0031420748481216522,0,1,5,False,False
space_group_number_group,136,6,6,0.0,0.02030635821429035,0.040529554285718,0.00020377336367263509,1,5,1,False,False
space_group_number_group,137,2,2,0.0,0.0,0.0,0.0,2,2,0,False,False
space_group_number_group,139,25,25,0.0,0.0,0.3014247732500035,0.004200405101539554,19,24,1,False,False
space_group_number_group,14,38,38,0.0,0.0591983146701391,0.7792847615990999,0.03034765762513057,2,9,29,False,False
space_group_number_group,140,9,9,0.0,0.0196503811250003,0.0377989696875014,0.0001475572046329973,1,8,1,False,False
space_group_number_group,141,1,1,0.0780449354761874,0.0780449354761874,0.0780449354761874,0.0,0,0,1,True,False
space_group_number_group,142,5,5,0.0,0.1058273155416689,0.1802737062280641,0.004840954484367209,1,0,5,False,False
space_group_number_group,143,2,2,0.0043035754347808,0.0147520244565182,0.0252004734782556,0.00010917008695984522,0,0,2,False,False
space_group_number_group,144,1,1,0.2017752114285729,0.2017752114285729,0.2017752114285729,0.0,0,0,1,True,False
space_group_number_group,145,2,2,0.0539300751562494,0.0580192651041664,0.0621084550520834,1.6721474430145423e-05,0,0,2,False,False
space_group_number_group,146,4,4,0.0117089775000023,0.04234003317708265,0.2020731304761902,0.005936151217011606,0,0,4,False,False
space_group_number_group,147,1,1,0.0913898131410251,0.0913898131410251,0.0913898131410251,0.0,0,0,1,True,False
space_group_number_group,148,4,4,0.0551262986904772,0.0738336303571447,0.0908725136904786,0.0001974607278951427,0,0,4,False,False
space_group_number_group,15,22,22,0.0,0.047497894530885654,0.1443315566666605,0.0018554717755953872,2,7,15,False,False
space_group_number_group,150,2,2,0.0,0.00285663197465345,0.0057132639493069,8.160346238612469e-06,1,2,0,False,False
space_group_number_group,152,1,1,0.0482533517708336,0.0482533517708336,0.0482533517708336,0.0,0,0,1,True,False
space_group_number_group,156,3,3,0.0900027744047662,0.0907957170238109,0.1689942983333328,0.0013728119699307016,0,0,3,False,False
space_group_number_group,159,1,1,0.0992766051190487,0.0992766051190487,0.0992766051190487,0.0,0,0,1,True,False
space_group_number_group,160,3,3,0.0,0.0627277668749997,0.0886875634523836,0.0013860186318426701,1,0,3,False,False
space_group_number_group,161,2,2,0.0520337128260832,0.055986741353518846,0.0599397698809545,1.5626434538720076e-05,0,0,2,False,False
space_group_number_group,164,14,14,0.0047925470833343,0.23265400737878705,0.2659303963611172,0.007938607412062865,0,2,12,False,False
space_group_number_group,166,10,10,0.0,0.006436996515624949,0.1484230800000014,0.0029739891172261973,4,2,8,False,False
space_group_number_group,167,1,1,0.0,0.0,0.0,0.0,1,1,0,True,False
space_group_number_group,169,1,1,0.0730851011904771,0.0730851011904771,0.0730851011904771,0.0,0,0,1,True,False
space_group_number_group,173,8,8,0.0210333631249879,0.0548167741666687,0.072936707500002,0.0002753047890426243,0,1,7,False,False
space_group_number_group,18,1,1,0.0036126732812498,0.0036126732812498,0.0036126732812498,0.0,0,1,0,True,False
space_group_number_group,181,5,5,0.0383099663095247,0.0522773936904776,0.1187467016752119,0.0008593911292545848,0,0,5,False,False
space_group_number_group,187,6,6,0.1068893279166642,0.19513509895832998,0.2326308045833309,0.0016040828154469935,0,0,6,False,False
space_group_number_group,189,4,4,0.0,0.03737492248365985,0.153960148300654,0.0035957125503246925,1,2,2,False,False
space_group_number_group,19,3,3,0.0771098081410253,0.0780564617647066,0.0877270560714311,2.3015833438243027e-05,0,0,3,False,False
space_group_number_group,192,1,1,0.0511655286999994,0.0511655286999994,0.0511655286999994,0.0,0,0,1,True,False
space_group_number_group,193,1,1,0.0339786193749995,0.0339786193749995,0.0339786193749995,0.0,0,1,0,True,False
space_group_number_group,194,6,6,0.0,0.0,0.1022433970175411,0.0014435664933511512,4,4,2,False,False
space_group_number_group,198,3,3,0.0,0.0288811137499998,0.0442448714285728,0.0003364191587974751,1,1,2,False,False
space_group_number_group,2,56,56,0.0,0.07592936705512796,5.253856920064102,1.2400804709219868,4,6,50,False,False
space_group_number_group,20,4,4,0.0108834003125002,0.034036464654762094,0.0727758096666644,0.0004941174691236917,0,0,4,False,False
space_group_number_group,206,3,3,0.0038251888055524,0.0053464776875014,0.2473345404166682,0.013095260127260394,0,0,3,False,False
space_group_number_group,21,3,3,0.0192344304166649,0.0599833468181856,0.0685594707258108,0.00046299818785288115,0,0,3,False,False
space_group_number_group,214,1,1,0.0289604981875015,0.0289604981875015,0.0289604981875015,0.0,0,0,1,True,False
space_group_number_group,216,9,9,0.0,0.0291899587499999,0.2976170521875003,0.010078845748120742,2,0,9,False,False
space_group_number_group,217,1,1,0.256660964947919,0.256660964947919,0.256660964947919,0.0,0,1,0,True,False
space_group_number_group,218,3,3,0.1746741413043429,0.1934642854347839,0.2067939207608704,0.00017360321407835174,0,3,0,False,False
space_group_number_group,221,1,1,0.0191619940625011,0.0191619940625011,0.0191619940625011,0.0,0,1,0,True,False
space_group_number_group,225,17,17,0.0,0.0,0.1536508825,0.0015002295521264401,13,10,7,False,False
space_group_number_group,227,3,3,0.0003526958571393,0.0386426492857143,0.2780595607142864,0.015100853422260549,0,2,1,False,False
space_group_number_group,230,12,12,0.0,0.08080007690624705,0.4352342061111107,0.012709102604992606,1,8,4,False,False
space_group_number_group,25,2,2,0.0582641247619033,0.14200224946428494,0.2257403741666666,0.00701207352867162,0,0,2,False,False
space_group_number_group,26,5,5,0.001083945714285,0.1093983662499997,0.6085969355989551,0.04846234929179897,0,0,5,False,False
space_group_number_group,29,5,5,0.0326056487500023,0.0546892128125007,0.0953669297806927,0.0005471897149270153,0,0,5,False,False
space_group_number_group,3,11,11,0.0069402739791701,0.0187043105625068,0.2379506489864891,0.004692235985246953,0,0,11,False,False
space_group_number_group,30,1,1,0.0500254289062525,0.0500254289062525,0.0500254289062525,0.0,0,0,1,True,False
space_group_number_group,31,9,9,0.0,0.0877892208333337,0.3414586261458332,0.014091528432429105,1,2,7,False,False
space_group_number_group,33,21,21,0.0,0.0507875051190493,0.1097425069592539,0.0010279877591739595,1,0,21,False,False
space_group_number_group,36,4,4,0.0186483967857125,0.04682629106366315,0.3034401830555566,0.013402508730083805,0,0,4,False,False
space_group_number_group,38,26,26,0.0219614791666655,0.0625501784090909,0.3175602828125003,0.006348027936830674,0,0,26,False,False
space_group_number_group,4,19,19,0.0040892887500003,0.059957011666671,0.1987891969047623,0.0026136916121684358,0,0,19,False,False
space_group_number_group,40,3,3,0.0,0.0453610758333331,0.0871414669871795,0.0012663181727115,1,0,3,False,False
space_group_number_group,43,4,4,0.01309756878788,0.07983498376782446,0.1019302693939439,0.0013287945811488813,0,0,4,False,False
space_group_number_group,44,1,1,0.0081736350000003,0.0081736350000003,0.0081736350000003,0.0,0,0,1,True,False
space_group_number_group,46,1,1,0.0,0.0,0.0,0.0,1,1,0,True,False
space_group_number_group,47,2,2,0.0644132332812503,0.1423371403906248,0.2202610474999993,0.006072135299190426,0,0,2,False,False
space_group_number_group,5,36,36,0.0003305182222206,0.023252061363265353,0.3329677369369372,0.0049924739693410014,0,0,36,False,False
space_group_number_group,55,3,3,0.0,0.0,0.0368305897916689,0.00030144274320048566,2,3,0,False,False
space_group_number_group,57,2,2,0.0,0.00413085675000065,0.0082617135000013,1.706397748902593e-05,1,2,0,False,False
space_group_number_group,58,3,3,0.0368479477564189,0.0820815027439003,0.1385632597083308,0.0017313631168965834,0,0,3,False,False
space_group_number_group,59,1,1,0.0952588406481513,0.0952588406481513,0.0952588406481513,0.0,0,0,1,True,False
space_group_number_group,6,4,4,0.0190613109999961,0.04203318708829235,0.064861559494048,0.00048655749417534364,0,0,4,False,False
space_group_number_group,60,3,3,0.00756826283805,0.0498193997619065,0.1170187797925876,0.002031147878831321,0,1,2,False,False
space_group_number_group,61,11,11,0.002546551541668,0.0419193336249978,0.253401880416666,0.0057409978097684,0,2,9,False,False
space_group_number_group,62,30,30,0.0,0.0375411300416721,0.6434190879687485,0.020781618522241696,8,13,17,False,False
space_group_number_group,63,33,33,0.0,0.0,0.2711021749999993,0.002403181271909065,19,12,21,False,False
space_group_number_group,64,13,13,0.0,0.0727543948437485,0.2135496120000031,0.0049112527105456645,1,5,8,False,False
space_group_number_group,65,1,1,0.0,0.0,0.0,0.0,1,1,0,True,False
space_group_number_group,66,1,1,0.0,0.0,0.0,0.0,1,1,0,True,False
space_group_number_group,68,2,2,0.1997617869444425,0.3904479824305604,0.5811341779166783,0.03636122514896997,0,1,1,False,False
space_group_number_group,69,5,5,0.0070133786734691,0.0834293173076901,0.1827080060000003,0.003209399917572139,0,0,5,False,False
space_group_number_group,7,17,17,0.0041895659375006,0.0649601425000021,0.9747294146428596,0.047412409798249934,0,2,15,False,False
space_group_number_group,71,15,15,0.0,0.014012252884612,3.1207136875000003,0.5964537307418336,3,3,12,False,False
space_group_number_group,72,1,1,0.0997304154924201,0.0997304154924201,0.0997304154924201,0.0,0,0,1,True,False
space_group_number_group,73,1,1,0.0957254478703735,0.0957254478703735,0.0957254478703735,0.0,0,0,1,True,False
space_group_number_group,74,2,2,0.0838696753571452,0.2411600858928579,0.3984504964285706,0.02474027324649304,0,1,1,False,False
space_group_number_group,75,1,1,0.0271274321238452,0.0271274321238452,0.0271274321238452,0.0,0,0,1,True,False
space_group_number_group,8,15,15,0.0366330115789477,0.1095392667578121,0.6659747356547623,0.02116239130951539,0,3,12,False,False
space_group_number_group,82,1,1,0.0789042832142881,0.0789042832142881,0.0789042832142881,0.0,0,0,1,True,False
space_group_number_group,87,1,1,0.0846978555154311,0.0846978555154311,0.0846978555154311,0.0,0,0,1,True,False
space_group_number_group,88,1,1,0.0907387295416652,0.0907387295416652,0.0907387295416652,0.0,0,0,1,True,False
space_group_number_group,9,10,10,0.0103611730357142,0.057430947142859304,0.7322504906250016,0.04555057931891163,0,0,10,False,False
space_group_number_group,95,1,1,0.0682448571428588,0.0682448571428588,0.0682448571428588,0.0,0,0,1,True,False
space_group_number_group,99,1,1,0.0566042270833362,0.0566042270833362,0.0566042270833362,0.0,0,0,1,True,False
