feature_name,source_column_index,dtype,non_missing_count,missing_count,missing_rate,unique_count,finite_count,mean,std,median,q01,q25,q75,q99,minimum,maximum,constant_status,all_missing_status,near_constant_status,infinite_status,readiness_category,exclusion_reason
process_feature_362,362,float64,1516,51,0.03254626675175495,389,1516,0.01838291556728232,0.02164405523628634,0.0125,0.005115000000000001,0.0095,0.0186,0.10556499999999992,0.0028,0.4163,not_constant,not_all_missing,not_near_constant,no_infinite,low_missing,
process_feature_363,363,float64,1516,51,0.03254626675175495,1516,1516,333.3196009894459,138.80192793728307,309.83164999999997,119.823275,228.682525,412.329775,744.6798749999996,60.9882,1072.2031,not_constant,not_all_missing,not_near_constant,no_infinite,low_missing,
process_feature_364,364,float64,1561,6,0.0038289725590299937,1,1561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,constant,not_all_missing,not_near_constant,no_infinite,constant,constant
process_feature_365,365,float64,1565,2,0.0012763241863433313,120,1565,0.0051985303514377,0.0026560102450616263,0.0046,0.0024,0.0038,0.0058,0.01603999999999985,0.0017,0.0368,not_constant,not_all_missing,not_near_constant,no_infinite,low_missing,
process_feature_366,366,float64,1565,2,0.0012763241863433313,107,1565,0.004813993610223642,0.002382449085386805,0.0043,0.0025,0.0035,0.0054,0.01315199999999993,0.002,0.0392,not_constant,not_all_missing,not_near_constant,no_infinite,low_missing,
process_feature_367,367,float64,1561,6,0.0038289725590299937,113,1561,0.003773286354900705,0.002699080570067803,0.0032,0.0,0.0026,0.0042,0.012640000000000054,0.0,0.0357,not_constant,not_all_missing,not_near_constant,no_infinite,low_missing,
process_feature_368,368,float64,1561,6,0.0038289725590299937,97,1561,0.0031716207559256892,0.002106682408172207,0.0028,0.0,0.0022,0.0036,0.011480000000000018,0.0,0.0334,not_constant,not_all_missing,not_near_constant,no_infinite,low_missing,
process_feature_369,369,float64,1561,6,0.0038289725590299937,1,1561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,constant,not_all_missing,not_near_constant,no_infinite,constant,constant
process_feature_370,370,float64,1561,6,0.0038289725590299937,1,1561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,constant,not_all_missing,not_near_constant,no_infinite,constant,constant
process_feature_371,371,float64,1561,6,0.0038289725590299937,1,1561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,constant,not_all_missing,not_near_constant,no_infinite,constant,constant
process_feature_372,372,float64,1561,6,0.0038289725590299937,1,1561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,constant,not_all_missing,not_near_constant,no_infinite,constant,constant
process_feature_373,373,float64,1561,6,0.0038289725590299937,1,1561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,constant,not_all_missing,not_near_constant,no_infinite,constant,constant
process_feature_374,374,float64,1561,6,0.0038289725590299937,1,1561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,constant,not_all_missing,not_near_constant,no_infinite,constant,constant
process_feature_375,375,float64,1561,6,0.0038289725590299937,1,1561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,constant,not_all_missing,not_near_constant,no_infinite,constant,constant
process_feature_376,376,float64,1565,2,0.0012763241863433313,36,1565,0.0016008306709265176,0.0005343500725944657,0.0016,0.0007,0.0013,0.0019,0.0029,0.0004,0.0082,not_constant,not_all_missing,not_near_constant,no_infinite,low_missing,
process_feature_377,377,float64,1565,2,0.0012763241863433313,31,1565,0.0015707348242811503,0.0004665400582248408,0.0015,0.0007,0.0013,0.0018,0.0027,0.0004,0.0077,not_constant,not_all_missing,not_near_constant,no_infinite,low_missing,
process_feature_378,378,float64,1561,6,0.0038289725590299937,1,1561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,constant,not_all_missing,not_near_constant,no_infinite,constant,constant
process_feature_379,379,float64,1561,6,0.0038289725590299937,1,1561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,constant,not_all_missing,not_near_constant,no_infinite,constant,constant
process_feature_380,380,float64,1561,6,0.0038289725590299937,1,1561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,constant,not_all_missing,not_near_constant,no_infinite,constant,constant
process_feature_381,381,float64,1561,6,0.0038289725590299937,1,1561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,constant,not_all_missing,not_near_constant,no_infinite,constant,constant
process_feature_382,382,float64,549,1018,0.6496490108487556,29,549,0.0018256830601092895,0.02673996257104384,0.0005,0.00014800000000000005,0.0004,0.0008,0.0025,0.0001,0.6271,not_constant,not_all_missing,not_near_constant,no_infinite,very_high_missing,very_high_missing
process_feature_383,383,float64,549,1018,0.6496490108487556,525,549,0.5410398907103825,1.3410197897865856,0.3726,0.154428,0.2955,0.5412,1.6064919999999996,0.0875,30.9982,not_constant,not_all_missing,not_near_constant,no_infinite,very_high_missing,very_high_missing
process_feature_384,384,float64,549,1018,0.6496490108487556,536,549,1.2854482695810567,3.168427387352426,1.1063,0.521856,0.8423,1.3866,2.3061439999999997,0.3383,74.8445,not_constant,not_all_missing,not_near_constant,no_infinite,very_high_missing,very_high_missing
process_feature_385,385,float64,852,715,0.4562858966177409,232,852,0.01142699530516432,0.01436562841639247,0.0068,0.0,0.0053,0.011325,0.06591500000000003,0.0,0.2073,not_constant,not_all_missing,not_near_constant,no_infinite,high_missing,high_missing
process_feature_386,386,float64,1567,0,0.0,191,1567,0.008280791320995533,0.015488133549750038,0.0068,0.0016,0.0048,0.0093,0.023169999999999958,0.0008,0.3068,not_constant,not_all_missing,not_near_constant,no_infinite,complete,
process_feature_387,387,float64,1567,0,0.0,22,1567,0.00033924696873005746,0.0049893344938820305,0.0,0.0,0.0,0.0,0.004067999999999984,0.0,0.1309,not_constant,not_all_missing,not_near_constant,no_infinite,complete,
process_feature_388,388,float64,1567,0,0.0,1564,1567,35.1550911295469,17.227003219757325,32.5307,11.899545999999999,24.38655,42.65245,74.95495799999998,6.3101,348.8293,not_constant,not_all_missing,not_near_constant,no_infinite,complete,
process_feature_389,389,float64,1567,0,0.0,92,1567,0.0013383535417996171,0.011816004389790637,0.0003,0.0001,0.0002,0.0004,0.010601999999999976,0.0001,0.3127,not_constant,not_all_missing,not_near_constant,no_infinite,complete,
process_feature_390,390,float64,1567,0,0.0,1458,1567,1.4318675175494575,20.3264151271033,0.8773,0.362846,0.67515,1.1482,1.6983899999999994,0.3046,805.3936,not_constant,not_all_missing,not_near_constant,no_infinite,complete,
process_feature_391,391,float64,1543,24,0.015315890236119975,183,1543,0.010955994815294879,0.006737707837632237,0.0102,0.004442,0.0083,0.0124,0.022973999999999977,0.0031,0.1375,not_constant,not_all_missing,not_near_constant,no_infinite,low_missing,
process_feature_392,392,float64,1567,0,0.0,109,1567,0.004532801531589024,0.0029555534671379773,0.0049,0.0007,0.0015,0.0069,0.010133999999999992,0.0005,0.0229,not_constant,not_all_missing,not_near_constant,no_infinite,complete,
process_feature_393,393,float64,1567,0,0.0,953,1567,0.13398953414167197,0.03840849260500818,0.1339,0.061392,0.1044,0.1604,0.209668,0.0342,0.2994,not_constant,not_all_missing,not_near_constant,no_infinite,complete,
process_feature_394,394,float64,1558,9,0.00574345883854499,1,1558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,constant,not_all_missing,not_near_constant,no_infinite,constant,constant
process_feature_395,395,float64,1558,9,0.00574345883854499,1,1558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,constant,not_all_missing,not_near_constant,no_infinite,constant,constant
process_feature_396,396,float64,1558,9,0.00574345883854499,1,1558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,constant,not_all_missing,not_near_constant,no_infinite,constant,constant
process_feature_397,397,float64,1558,9,0.00574345883854499,1,1558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,constant,not_all_missing,not_near_constant,no_infinite,constant,constant
process_feature_398,398,float64,1558,9,0.00574345883854499,1,1558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,constant,not_all_missing,not_near_constant,no_infinite,constant,constant
process_feature_399,399,float64,1558,9,0.00574345883854499,1,1558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,constant,not_all_missing,not_near_constant,no_infinite,constant,constant
process_feature_400,400,float64,1558,9,0.00574345883854499,1,1558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,constant,not_all_missing,not_near_constant,no_infinite,constant,constant
process_feature_401,401,float64,1558,9,0.00574345883854499,1,1558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,constant,not_all_missing,not_near_constant,no_infinite,constant,constant
process_feature_402,402,float64,1558,9,0.00574345883854499,1,1558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,constant,not_all_missing,not_near_constant,no_infinite,constant,constant
process_feature_403,403,float64,1558,9,0.00574345883854499,1,1558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,constant,not_all_missing,not_near_constant,no_infinite,constant,constant
process_feature_404,404,float64,1558,9,0.00574345883854499,1,1558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,constant,not_all_missing,not_near_constant,no_infinite,constant,constant
process_feature_405,405,float64,1559,8,0.005105296745373325,228,1559,0.02420750481077614,0.010728270039700985,0.0239,0.0066,0.014,0.0323,0.046,0.0062,0.0514,not_constant,not_all_missing,not_near_constant,no_infinite,low_missing,
process_feature_406,406,float64,1559,8,0.005105296745373325,335,1559,6.730614945477869,2.8295832878176426,5.9201,2.5575,4.5476,8.5852,13.7819,2.0545,14.7277,not_constant,not_all_missing,not_near_constant,no_infinite,low_missing,
process_feature_407,407,float64,1559,8,0.005105296745373325,331,1559,1.2319973059653624,0.3647111336304682,1.2397,0.5492,0.9665,1.4167,2.2605,0.424,3.3128,not_constant,not_all_missing,not_near_constant,no_infinite,low_missing,
process_feature_408,408,float64,1562,5,0.003190810465858328,593,1562,5.340931882202304,2.5781176672891375,4.9224499999999995,2.8904,4.1278,5.7871,16.805637999999885,2.7378,44.31,not_constant,not_all_missing,not_near_constant,no_infinite,low_missing,
process_feature_409,409,float64,1561,6,0.0038289725590299937,1548,1561,4.580430301089045,1.7768432482370566,4.4897,1.67656,3.0128,5.9367,8.70198,1.2163,9.5765,not_constant,not_all_missing,not_near_constant,no_infinite,low_missing,
process_feature_410,410,float64,1560,7,0.004467134652201659,1545,1560,4.9293441025641025,2.122977939052172,4.732749999999999,1.160751,3.265075,6.4582999999999995,10.06161300000001,0.7342,13.8071,not_constant,not_all_missing,not_near_constant,no_infinite,low_missing,
process_feature_411,411,float64,1553,14,0.008934269304403318,509,1553,2.6160863490019315,0.5514741690393612,2.5481,1.056336,2.3213,2.8532,4.3569,0.9609,6.215,not_constant,not_all_missing,not_near_constant,no_infinite,low_missing,
process_feature_412,412,float64,1553,14,0.008934269304403318,518,1553,30.911316355441084,18.413621577973736,26.1569,8.4169,18.4079,38.1397,101.4548,0.0,128.2816,not_constant,not_all_missing,not_near_constant,no_infinite,low_missing,
process_feature_413,413,float64,1553,14,0.008934269304403318,518,1553,25.61268969735995,47.30846281727361,20.2551,5.6797,11.3758,29.3073,83.62210000000002,4.0416,899.119,not_constant,not_all_missing,not_near_constant,no_infinite,low_missing,
process_feature_414,414,float64,1553,14,0.008934269304403318,1,1553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,constant,not_all_missing,not_near_constant,no_infinite,constant,constant
process_feature_415,415,float64,1553,14,0.008934269304403318,513,1553,6.630615904700579,3.958371425739251,6.1766,2.132328,4.9274,7.5707,13.868,1.534,116.8615,not_constant,not_all_missing,not_near_constant,no_infinite,low_missing,
process_feature_416,416,float64,1558,9,0.00574345883854499,510,1558,3.4043485237483955,1.0354331579490537,3.234,1.2819,2.6601,4.0107,5.8361,0.0,9.69,not_constant,not_all_missing,not_near_constant,no_infinite,low_missing,
process_feature_417,417,float64,1565,2,0.0012763241863433313,1551,1565,8.190905495207668,4.0545151785465565,7.3956,3.169444,5.7655,9.1688,24.144615999999992,2.1531,39.0376,not_constant,not_all_missing,not_near_constant,no_infinite,low_missing,
process_feature_418,418,float64,1565,2,0.0012763241863433313,1051,1565,320.2592353354633,287.70448241162677,302.1776,0.0,0.0,524.0022,956.9761719999999,0.0,999.316,not_constant,not_all_missing,not_near_constant,no_infinite,low_missing,
process_feature_419,419,float64,1565,2,0.0012763241863433313,851,1565,309.0612991054313,325.4483912877321,272.4487,0.0,0.0,582.9352,982.849704,0.0,998.6813,not_constant,not_all_missing,not_near_constant,no_infinite,low_missing,
process_feature_420,420,float64,1565,2,0.0012763241863433313,1514,1565,1.8212613418530355,3.057692275808107,1.6451,0.54872,1.0304,2.2147,3.645547999999999,0.4411,111.4956,not_constant,not_all_missing,not_near_constant,no_infinite,low_missing,
process_feature_421,421,float64,1565,2,0.0012763241863433313,1534,1565,4.174523514376997,6.913855226180046,3.9431,1.436444,3.1842,4.7843,7.001447999999997,0.7217,273.0952,not_constant,not_all_missing,not_near_constant,no_infinite,low_missing,
process_feature_422,422,float64,1564,3,0.0019144862795149968,1,1564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,constant,not_all_missing,not_near_constant,no_infinite,constant,constant
process_feature_423,423,float64,1564,3,0.0019144862795149968,1563,1564,77.66044590792839,32.59693287559445,69.90545,33.014357000000004,55.976675,92.91149999999999,185.26720999999966,23.02,424.2152,not_constant,not_all_missing,not_near_constant,no_infinite,low_missing,
process_feature_424,424,float64,1564,3,0.0019144862795149968,1529,1564,3.315468542199488,6.3253650946585225,2.6671,0.923823,1.9652500000000002,3.470975,14.99163699999952,0.4866,103.1809,not_constant,not_all_missing,not_near_constant,no_infinite,low_missing,
process_feature_425,425,float64,1564,3,0.0019144862795149968,1540,1564,6.79631246803069,23.257715596229374,4.7644,1.988338,3.7662,6.8835,32.73656399999989,1.4666,898.6085,not_constant,not_all_missing,not_near_constant,no_infinite,low_missing,
process_feature_426,426,float64,1564,3,0.0019144862795149968,1481,1564,1.233857608695652,0.9956200684322506,1.1353,0.425715,0.743425,1.5395,2.7840869999999973,0.3632,24.9904,not_constant,not_all_missing,not_near_constant,no_infinite,low_missing,
process_feature_427,427,float64,1564,3,0.0019144862795149968,1538,1564,4.058500831202046,3.0421444954151333,3.94145,1.3907180000000001,3.113225,4.76865,7.203424999999999,0.6637,113.223,not_constant,not_all_missing,not_near_constant,no_infinite,low_missing,
process_feature_428,428,float64,1557,10,0.006381620931716656,404,1557,4.220747463070006,10.632730122912243,2.5341,1.36,1.9355,3.609,62.8715,1.1198,118.7533,not_constant,not_all_missing,not_near_constant,no_infinite,low_missing,
process_feature_429,429,float64,1567,0,0.0,1542,1567,4.171843650287173,6.435390493557366,3.4538,1.202872,2.5713999999999997,4.7558,10.645467999999997,0.7837,186.6164,not_constant,not_all_missing,not_near_constant,no_infinite,complete,
process_feature_430,430,float64,1565,2,0.0012763241863433313,1551,1565,18.421600063897763,36.06008447354801,11.1056,2.0856440000000003,6.9997,17.4231,213.03440799999987,0.0,400.0,not_constant,not_all_missing,not_near_constant,no_infinite,low_missing,
process_feature_431,431,float64,1565,2,0.0012763241863433313,1553,1565,22.358304920127793,36.39540753203448,16.381,2.430468,11.059,21.7652,219.85889199999932,0.0,400.0,not_constant,not_all_missing,not_near_constant,no_infinite,low_missing,
process_feature_432,432,float64,1565,2,0.0012763241863433313,1503,1565,99.36763265175719,126.18871499540556,57.9693,0.0,31.0324,120.1729,678.792452,0.0,994.2857,not_constant,not_all_missing,not_near_constant,no_infinite,low_missing,
process_feature_433,433,float64,1565,2,0.0012763241863433313,1371,1565,205.51930440894571,225.77887027188953,151.1156,0.0,10.0271,305.0263,918.5786279999996,0.0,995.7447,not_constant,not_all_missing,not_near_constant,no_infinite,low_missing,
process_feature_434,434,float64,1565,2,0.0012763241863433313,1537,1565,14.733945495207667,34.10885406654277,10.1977,2.56826,7.5507,12.7542,205.30959999999993,0.0,400.0,not_constant,not_all_missing,not_near_constant,no_infinite,low_missing,
process_feature_435,435,float64,1565,2,0.0012763241863433313,1524,1565,9.370665559105431,34.369788819490914,4.5511,1.2012440000000002,3.4944,5.8228,201.815716,0.0,400.0,not_constant,not_all_missing,not_near_constant,no_infinite,low_missing,
process_feature_436,436,float64,1565,2,0.0012763241863433313,1539,1565,7.513266325878594,34.55780389217089,2.7643,0.613992,1.9509,3.8222,202.043312,0.0,400.0,not_constant,not_all_missing,not_near_constant,no_infinite,low_missing,
process_feature_437,437,float64,1565,2,0.0012763241863433313,1495,1565,4.016785495207667,1.6112736720855252,3.7809,1.697544,3.0707,4.6786,7.926135999999993,1.1568,32.274,not_constant,not_all_missing,not_near_constant,no_infinite,low_missing,
process_feature_438,438,float64,1565,2,0.0012763241863433313,967,1565,54.70105188498402,34.108051385106016,49.0909,17.872268000000002,36.2903,66.6667,124.78957999999999,0.0,851.6129,not_constant,not_all_missing,not_near_constant,no_infinite,low_missing,
process_feature_439,439,float64,1565,2,0.0012763241863433313,1550,1565,70.64394204472845,38.37617776213928,65.4378,25.453144,48.1738,84.9734,153.90679599999987,14.1206,657.7621,not_constant,not_all_missing,not_near_constant,no_infinite,low_missing,
process_feature_440,440,float64,1565,2,0.0012763241863433313,1557,1565,11.526616549520767,6.169470770313719,12.0859,1.675556,5.4141,15.7964,26.044891999999997,1.0973,33.058,not_constant,not_all_missing,not_near_constant,no_infinite,low_missing,
process_feature_441,441,float64,1566,1,0.0006381620931716656,325,1566,0.8020809706257984,0.18421271107607257,0.8076,0.3973,0.6796,0.9276,1.1869,0.3512,1.2771,not_constant,not_all_missing,not_near_constant,no_infinite,low_missing,
process_feature_442,442,float64,1566,1,0.0006381620931716656,335,1566,1.345258684546616,0.6591945579551075,1.2645499999999998,0.385305,0.90765,1.577825,3.5271,0.0974,5.1317,not_constant,not_all_missing,not_near_constant,no_infinite,low_missing,
process_feature_443,443,float64,1566,1,0.0006381620931716656,330,1566,0.6339410600255428,0.14355204755671536,0.6435,0.3006,0.5505,0.733425,0.9528249999999963,0.2169,1.0851,not_constant,not_all_missing,not_near_constant,no_infinite,low_missing,
process_feature_444,444,float64,1566,1,0.0006381620931716656,325,1566,0.8950427841634738,0.15552170737704213,0.9027000000000001,0.44223,0.8048,0.9888,1.2806,0.3336,1.3511,not_constant,not_all_missing,not_near_constant,no_infinite,low_missing,
process_feature_445,445,float64,1566,1,0.0006381620931716656,329,1566,0.6470899106002553,0.14125217772776266,0.6511,0.3166,0.5558,0.7484,0.9684349999999969,0.3086,1.1087,not_constant,not_all_missing,not_near_constant,no_infinite,low_missing,
process_feature_446,446,float64,1566,1,0.0006381620931716656,338,1566,1.1750031928480202,0.17615820845233035,1.1638,0.8333,1.0468,1.2723,1.6434249999999988,0.6968,1.7639,not_constant,not_all_missing,not_near_constant,no_infinite,low_missing,
process_feature_447,447,float64,1566,1,0.0006381620931716656,317,1566,0.2818953384418902,0.08646076351049817,0.2797,0.0941,0.2261,0.33882500000000004,0.5012,0.0846,0.5085,not_constant,not_all_missing,not_near_constant,no_infinite,low_missing,
process_feature_448,448,float64,1566,1,0.0006381620931716656,326,1566,0.3322701149425288,0.23627532761965628,0.2512,0.0873,0.1877,0.3511,0.9501,0.0399,1.4754,not_constant,not_all_missing,not_near_constant,no_infinite,low_missing,
process_feature_449,449,float64,1543,24,0.015315890236119975,1,1543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,constant,not_all_missing,not_near_constant,no_infinite,constant,constant
process_feature_450,450,float64,1543,24,0.015315890236119975,1,1543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,constant,not_all_missing,not_near_constant,no_infinite,constant,constant
process_feature_451,451,float64,1566,1,0.0006381620931716656,1,1566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,constant,not_all_missing,not_near_constant,no_infinite,constant,constant
process_feature_452,452,float64,1566,1,0.0006381620931716656,1518,1566,5.3468155810983395,0.9191963782506015,5.27145,3.358725,4.7642,5.913,7.4777849999999955,2.6709,13.9776,not_constant,not_all_missing,not_near_constant,no_infinite,low_missing,
process_feature_453,453,float64,1566,1,0.0006381620931716656,1550,1566,5.460971264367817,2.2508044285391753,5.2271,1.702255,3.747875,6.902475,10.961979999999997,0.9037,34.4902,not_constant,not_all_missing,not_near_constant,no_infinite,low_missing,
process_feature_454,454,float64,1566,1,0.0006381620931716656,1555,1566,7.883741570881225,3.0596604010061013,7.4249,3.39126,5.806525,9.576775000000001,16.319209999999995,2.3294,42.0703,not_constant,not_all_missing,not_near_constant,no_infinite,low_missing,
process_feature_455,455,float64,1566,1,0.0006381620931716656,1527,1566,3.636633461047254,0.9383721211041947,3.7245,1.91639,2.8996750000000002,4.341925,5.385765,0.6948,10.184,not_constant,not_all_missing,not_near_constant,no_infinite,low_missing,
process_feature_456,456,float64,1566,1,0.0006381620931716656,1551,1566,12.325685376756066,8.125875878592854,11.3509,4.811565,8.816575,14.3879,29.093774999999997,3.0489,232.1258,not_constant,not_all_missing,not_near_constant,no_infinite,low_missing,
process_feature_457,457,float64,1566,1,0.0006381620931716656,1547,1566,5.26366570881226,4.53773652964822,4.79335,2.10932,3.827525,6.08945,11.282544999999997,1.4428,164.1093,not_constant,not_all_missing,not_near_constant,no_infinite,low_missing,
process_feature_458,458,float64,1566,1,0.0006381620931716656,1,1566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,constant,not_all_missing,not_near_constant,no_infinite,constant,constant
process_feature_459,459,float64,1566,1,0.0006381620931716656,1518,1566,2.838380140485313,1.3455762779675442,2.83035,1.290695,2.291175,3.3092249999999996,4.400479999999998,0.991,47.7772,not_constant,not_all_missing,not_near_constant,no_infinite,low_missing,
process_feature_460,460,float64,1566,1,0.0006381620931716656,1564,1566,29.197413601532567,13.335188892539882,26.16785,9.99372,20.22185,35.278800000000004,70.85829999999996,7.9534,149.3851,not_constant,not_all_missing,not_near_constant,no_infinite,low_missing,
process_feature_461,461,float64,1566,1,0.0006381620931716656,1,1566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,constant,not_all_missing,not_near_constant,no_infinite,constant,constant
process_feature_462,462,float64,1563,4,0.0025526483726866626,1,1563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,constant,not_all_missing,not_near_constant,no_infinite,constant,constant
process_feature_463,463,float64,1563,4,0.0025526483726866626,1,1563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,constant,not_all_missing,not_near_constant,no_infinite,constant,constant
process_feature_464,464,float64,1563,4,0.0025526483726866626,1,1563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,constant,not_all_missing,not_near_constant,no_infinite,constant,constant
process_feature_465,465,float64,1563,4,0.0025526483726866626,1,1563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,constant,not_all_missing,not_near_constant,no_infinite,constant,constant
process_feature_466,466,float64,1563,4,0.0025526483726866626,1,1563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,constant,not_all_missing,not_near_constant,no_infinite,constant,constant
process_feature_467,467,float64,1563,4,0.0025526483726866626,417,1563,6.252090658989124,8.673723727949763,5.645,1.769266,4.6975,6.3869,22.0197,1.7163,109.0074,not_constant,not_all_missing,not_near_constant,no_infinite,low_missing,
process_feature_468,468,float64,1560,7,0.004467134652201659,1317,1560,224.1730472435897,230.76691495133312,150.3401,0.0,38.472775,335.92240000000004,943.8949210000001,0.0,999.877,not_constant,not_all_missing,not_near_constant,no_infinite,low_missing,
process_feature_469,469,float64,1561,6,0.0038289725590299937,1514,1561,5.66229269698911,3.151684683718798,5.4724,3.3087,4.8472,6.0057,8.533640000000013,2.6009,77.8007,not_constant,not_all_missing,not_near_constant,no_infinite,low_missing,
process_feature_470,470,float64,1561,6,0.0038289725590299937,1547,1561,5.367751761691223,4.9833666916925035,4.0611,1.42492,2.8233,7.0068,14.746640000000019,0.8325,87.1347,not_constant,not_all_missing,not_near_constant,no_infinite,low_missing,
process_feature_471,471,float64,1561,6,0.0038289725590299937,1552,1561,9.63879679692505,10.174117047695473,7.396,3.23326,5.8073,9.7202,32.12144000000005,2.4026,212.6557,not_constant,not_all_missing,not_near_constant,no_infinite,low_missing,
process_feature_472,472,float64,1560,7,0.004467134652201659,1560,1560,137.8884057051282,47.698041338021866,138.25515000000001,38.738428,105.52515,168.410125,255.44570000000002,11.4997,492.7718,not_constant,not_all_missing,not_near_constant,no_infinite,low_missing,
process_feature_473,473,float64,1560,7,0.004467134652201659,1558,1560,39.42684705128205,22.457103880741066,34.24675,12.636535,24.9008,47.727850000000004,117.0018990000001,0.0,358.9504,not_constant,not_all_missing,not_near_constant,no_infinite,low_missing,
process_feature_474,474,float64,1560,7,0.004467134652201659,1559,1560,37.63704974358974,24.822917866633844,32.820049999999995,12.344464,23.1565,45.169475000000006,111.85196000000018,0.0,415.4355,not_constant,not_all_missing,not_near_constant,no_infinite,low_missing,
process_feature_475,475,float64,1561,6,0.0038289725590299937,1526,1561,4.2625733504164,2.6111739765726782,4.2762,2.13826,3.4945,4.7418,5.968520000000014,1.1011,79.1162,not_constant,not_all_missing,not_near_constant,no_infinite,low_missing,
process_feature_476,476,float64,1561,6,0.0038289725590299937,1559,1561,20.13215464445868,14.93958973418616,15.9738,5.8598,11.5771,23.7372,65.81524000000003,0.0,274.8871,not_constant,not_all_missing,not_near_constant,no_infinite,low_missing,
process_feature_477,477,float64,1561,6,0.0038289725590299937,1537,1561,6.257921460602177,10.185026114844831,5.2422,2.2436,4.1054,6.7038,15.075920000000016,1.6872,289.8264,not_constant,not_all_missing,not_near_constant,no_infinite,low_missing,
process_feature_478,478,float64,1561,6,0.0038289725590299937,2,1561,0.12812299807815503,5.062074635525537,0.0,0.0,0.0,0.0,0.0,0.0,200.0,not_constant,not_all_missing,near_constant,no_infinite,near_constant,near_constant
process_feature_479,479,float64,1561,6,0.0038289725590299937,1507,1561,3.2833942344650864,2.638608319672745,3.1845,1.32632,2.6277,3.6253,5.14466,0.6459,63.3336,not_constant,not_all_missing,not_near_constant,no_infinite,low_missing,
process_feature_480,480,float64,1561,6,0.0038289725590299937,1560,1561,75.53813094170404,35.752493321756106,70.4345,14.21576,52.8945,93.1196,181.23464,8.8406,221.9747,not_constant,not_all_missing,not_near_constant,no_infinite,low_missing,
process_feature_481,481,float64,1561,6,0.0038289725590299937,1,1561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,constant,not_all_missing,not_near_constant,no_infinite,constant,constant
process_feature_482,482,float64,1543,24,0.015315890236119975,1062,1543,318.41844847699286,281.01132344861566,293.5185,0.0,0.0,514.5859,970.8291579999998,0.0,999.4135,not_constant,not_all_missing,not_near_constant,no_infinite,low_missing,
process_feature_483,483,float64,1543,24,0.015315890236119975,1402,1543,206.56419598185354,192.86441252605448,148.3175,0.0,81.31615,262.86525,879.1546299999989,0.0,989.4737,not_constant,not_all_missing,not_near_constant,no_infinite,low_missing,
process_feature_484,484,float64,1543,24,0.015315890236119975,1324,1543,215.28894802333116,213.12663798938698,138.7755,0.0,76.4554,294.66705,928.9456419999999,0.0,996.8586,not_constant,not_all_missing,not_near_constant,no_infinite,low_missing,
process_feature_485,485,float64,1543,24,0.015315890236119975,1358,1543,201.11172838626052,218.69001540828836,112.9534,0.0,50.38355,288.89345000000003,894.4377259999998,0.0,994.0,not_constant,not_all_missing,not_near_constant,no_infinite,low_missing,
